YEAR,LOC,STATE,COUNTY_CITY,BRAND,NAME,PCODE,YIELD,WATER_REGIME,PAVG,MOIST,TW,DAYS
2004,FNIT,KS,FINNEY,MONSANTO,DKS44-41,2218,111,Irrigated,105,14,58,56
2004,FNIT,KS,FINNEY,NC+,NC+7W92,2258,122,Irrigated,116,14,58,66
2004,FNIT,KS,FINNEY,TX EXP,ATX631/RTX2917,2305,80,Irrigated,76,15,58,61
2004,FNIT,KS,FINNEY,TX EXP,ATX2928/RTX437,2306,113,Irrigated,107,14,59,55
2004,FNIT,KS,FINNEY,MONSANTO,X213,2322,85,Irrigated,81,14,58,54
2004,FNIT,KS,FINNEY,DEKALB,DK52,2364,100,Irrigated,94,14,59,59
2004,FNIT,KS,FINNEY,TX EXP,ATXARG-1/RTX2907,2365,89,Irrigated,84,14,58,57
2004,DC,KS,DECATUR,SORG. PARTNERS,KS 585,1897,49,,94,18,54,62
2004,DC,KS,DECATUR,ADVANCED GENETICS,A 115C,1918,41,,79,21,51,66
2004,FND,KS,FINNEY,DYNA-GRO,DGX-1765,2284,114,Dryland,135,16,56,75
2004,FND,KS,FINNEY,DYNA-GRO,DGX-1763,2283,69,Dryland,82,16,58,59
2004,FND,KS,FINNEY,DYNA-GRO,DGX-1753,2281,102,Dryland,121,16,57,71
2004,HVDT,KS,HARVEY,TX EXP,ATX635/RTX436,1988,78,Dryland,80,14,54,76
2004,HVDT,KS,HARVEY,MMR GENETICS,Jowar 1,2143,93,Dryland,96,14,55,70
2004,HVDT,KS,HARVEY,MONSANTO,Asgrow Orbit,2216,95,Dryland,98,14,52,67
2004,HVDT,KS,HARVEY,NC+,NC+7W92,2258,102,Dryland,105,14,55,74
2004,HVDT,KS,HARVEY,TX EXP,ATX631/RTX2917,2305,103,Dryland,106,14,52,69
2004,HVDT,KS,HARVEY,TX EXP,ATX2928/RTX437,2306,86,Dryland,88,14,53,64
2004,HVDT,KS,HARVEY,MONSANTO,X213,2322,101,Dryland,104,14,53,66
2004,HVDT,KS,HARVEY,DEKALB,DK52,2364,106,Dryland,109,14,53,66
2004,HVDT,KS,HARVEY,TX EXP,ATXARG-1/RTX2907,2365,85,Dryland,87,14,52,70
2004,GRI,KS,GREELEY,MYCOGEN,M3838,1891,116,Irrigated,106,16,56,86
2004,FNI,KS,FINNEY,GOLDEN WORLD,GWX9067,2349,128,Irrigated,108,13,60,64
2004,FNI,KS,FINNEY,FONTANELLE,W-1000,2257,111,Irrigated,94,13,59,64
2004,GRD,KS,GREELEY,MYCOGEN,M3838,1891,55,Dryland,93,16,49,73
2004,FNI,KS,FINNEY,CROPLAN GEN.,514,2226,140,Irrigated,118,14,60,61
2004,RPIT,KS,REPUBLIC,MONSANTO,Asgrow Orbit,2216,130,Irrigated,86,15,59,71
2004,RPIT,KS,REPUBLIC,MONSANTO,DKS44-41,2218,168,Irrigated,111,16,60,70
2004,RPIT,KS,REPUBLIC,NC+,NC+7W92,2258,160,Irrigated,106,16,58,75
2004,RPIT,KS,REPUBLIC,TX EXP,ATX631/RTX2917,2305,153,Irrigated,102,16,58,73
2004,RPIT,KS,REPUBLIC,TX EXP,ATX2928/RTX437,2306,158,Irrigated,105,16,59,69
2004,RPIT,KS,REPUBLIC,MONSANTO,X213,2322,150,Irrigated,99,16,60,73
2004,RPIT,KS,REPUBLIC,DEKALB,DK52,2364,143,Irrigated,95,16,59,71
2004,RPIT,KS,REPUBLIC,TX EXP,ATXARG-1/RTX2907,2365,135,Irrigated,89,16,59,74
2004,THI,KS,THOMAS,TRIUMPH,TR 481,1857,151,Irrigated,98,15,55,79
2004,THI,KS,THOMAS,SORG. PARTNERS,K73-J6,1904,158,Irrigated,102,13,49,86
2004,THI,KS,THOMAS,ASGROW,A571,1910,145,Irrigated,94,16,48,92
2004,THI,KS,THOMAS,MYCOGEN,697,2018,146,Irrigated,94,13,51,80
2004,THI,KS,THOMAS,GOLDEN WORLD,GW 1489,2019,164,Irrigated,106,14,53,81
2004,THI,KS,THOMAS,SORG. PARTNERS,KS 310,2045,133,Irrigated,86,12,55,67
2004,THI,KS,THOMAS,FRONTIER,F-700E,2103,146,Irrigated,94,15,55,85
2004,THI,KS,THOMAS,DEKALB,DKS54-00,2112,154,Irrigated,100,13,50,83
2004,THI,KS,THOMAS,FRONTIER,F-457E,2174,146,Irrigated,95,14,52,83
2004,RPI,KS,REPUBLIC,TAYLOR,T-37GS,2360,155,Irrigated,91,14,60,69
2004,THI,KS,THOMAS,MIDWEST SEED,G 567,2181,135,Irrigated,87,14,50,84
2004,RPI,KS,REPUBLIC,TAYLOR,T-36GS,2359,182,Irrigated,106,14,60,72
2004,RPI,KS,REPUBLIC,SORG. PARTNERS,X420,2343,156,Irrigated,91,14,60,69
2004,HVD,KS,HARVEY,FRONTIER,F-457E,2174,81,Dryland,82,15,57,64
2004,RPI,KS,REPUBLIC,FRONTIER,F-700E,2103,185,Irrigated,108,14,60,72
2004,RPI,KS,REPUBLIC,DEKALB,DKS54-00,2112,169,Irrigated,99,14,60,72
2004,RPI,KS,REPUBLIC,PIONEER,84Y00,2160,173,Irrigated,101,14,60,72
2004,RPI,KS,REPUBLIC,FRONTIER,F-457E,2174,165,Irrigated,96,14,60,71
2004,RPI,KS,REPUBLIC,SORG. PARTNERS,NK8828,2180,173,Irrigated,101,15,60,74
2004,RPI,KS,REPUBLIC,MIDWEST SEED,G 567,2181,158,Irrigated,92,14,60,73
2004,RPI,KS,REPUBLIC,ASGROW,A567,2221,177,Irrigated,104,14,61,71
2004,RPIT,KS,REPUBLIC,TX EXP,ATX635/RTX436,1988,144,Irrigated,96,14,60,75
2004,RPI,KS,REPUBLIC,DEKALB,DKS53-11,2222,184,Irrigated,107,14,61,71
2004,RPIT,KS,REPUBLIC,TX EXP,ATX631/RTX436,1986,146,Irrigated,97,17,59,73
2004,RPIT,KS,REPUBLIC,MMR GENETICS,Jowar 1,2143,161,Irrigated,107,15,60,73
2004,HVD,KS,HARVEY,DEKALB,DKS36-00,2164,95,Dryland,96,14,56,60
2004,GRD,KS,GREELEY,PIONEER,86G08,2328,71,Dryland,120,14,53,69
2004,HVD,KS,HARVEY,CROPLAN GEN.,414,2172,105,Dryland,106,15,57,60
2004,RPD,KS,REPUBLIC,FONTANELLE,GE-4532,2332,128,Dryland,116,17,58,68
2004,RPD,KS,REPUBLIC,SORG. PARTNERS,NK7655,2287,122,Dryland,110,17,58,72
2004,RPD,KS,REPUBLIC,SORG. PARTNERS,NK5418,2285,86,Dryland,78,17,58,67
2004,RPD,KS,REPUBLIC,DYNA-GRO,DGX-1765,2284,113,Dryland,102,17,57,73
2004,RPD,KS,REPUBLIC,PIONEER,84G62,2008,125,Dryland,113,17,58,72
2004,RPD,KS,REPUBLIC,ASGROW,A459,2030,102,Dryland,92,17,58,68
2004,RPD,KS,REPUBLIC,MIDWEST SEED,G 530,2080,97,Dryland,88,17,58,70
2004,RPD,KS,REPUBLIC,DEKALB,DKS54-00,2112,121,Dryland,110,17,58,72
2004,RPD,KS,REPUBLIC,GARST,5750,2178,114,Dryland,103,17,59,68
2004,RPD,KS,REPUBLIC,SORG. PARTNERS,NK8828,2180,85,Dryland,77,17,57,73
2004,RPD,KS,REPUBLIC,MIDWEST SEED,G 567,2181,107,Dryland,97,17,58,73
2004,RPD,KS,REPUBLIC,TRIUMPH,TR 465,2192,115,Dryland,104,17,58,72
2004,RPD,KS,REPUBLIC,ASGROW,ORBIT,2216,93,Dryland,84,17,59,68
2004,RPD,KS,REPUBLIC,SORG. PARTNERS,K73-J6,1904,118,Dryland,107,17,58,72
2004,RPD,KS,REPUBLIC,DEKALB,DKS42-20,2217,121,Dryland,110,17,59,68
2004,RPD,KS,REPUBLIC,ASGROW,A567,2221,113,Dryland,102,17,59,70
2004,RPD,KS,REPUBLIC,DEKALB,DKS53-11,2222,93,Dryland,84,17,58,72
2004,RPD,KS,REPUBLIC,KAYSTAR,KS-505,2228,107,Dryland,97,17,57,69
2004,RPD,KS,REPUBLIC,PIONEER,84G50,2264,95,Dryland,86,17,59,67
2004,RPD,KS,REPUBLIC,MYCOGEN,1G600,2270,120,Dryland,108,17,58,69
2004,RPD,KS,REPUBLIC,FONTANELLE,GE-5615,2273,126,Dryland,114,17,58,69
2004,RPD,KS,REPUBLIC,DYNA-GRO,DGX-1738,2280,92,Dryland,84,17,58,68
2004,RPD,KS,REPUBLIC,DYNA-GRO,DGX-1753,2281,126,Dryland,114,17,57,72
2004,RPD,KS,REPUBLIC,DYNA-GRO,DGX-1763,2283,109,Dryland,99,17,58,71
2004,RPD,KS,REPUBLIC,DEKALB,DKS44-41,2218,118,Dryland,106,17,58,68
2004,GRD,KS,GREELEY,DSS,B64,2302,77,Dryland,131,15,52,72
2004,GRD,KS,GREELEY,DYNA-GRO,DGX-1737,2279,68,Dryland,116,13,56,62
2004,FNI,KS,FINNEY,GOLDEN WORLD,GW X1464,2235,126,Irrigated,107,13,59,63
2004,RPI,KS,REPUBLIC,CROPLAN GEN.,514,2226,176,Irrigated,103,14,60,72
2004,RPI,KS,REPUBLIC,MYCOGEN,1G858,2271,177,Irrigated,103,15,61,72
2004,THIT,KS,THOMAS,MONSANTO,X213,2322,120,Irrigated,91,14,53,80
2004,THI,KS,THOMAS,PIONEER,85G01,2265,169,Irrigated,109,16,57,83
2004,THI,KS,THOMAS,MYCOGEN,1G858,2271,149,Irrigated,97,18,56,87
2004,THI,KS,THOMAS,FONTANELLE,GE-5615,2273,159,Irrigated,103,13,54,77
2004,THI,KS,THOMAS,SORG. PARTNERS,NK7655,2287,147,Irrigated,95,12,51,83
2004,THI,KS,THOMAS,SEED RESOURCE,SR 506,2329,141,Irrigated,91,14,54,84
2004,THI,KS,THOMAS,SEED RESOURCE,SR 510,2330,172,Irrigated,111,14,53,82
2004,THI,KS,THOMAS,CROPLAN GEN.,494,2331,155,Irrigated,100,13,54,82
2004,THI,KS,THOMAS,PRODUCERS,PH70,2340,147,Irrigated,95,14,54,84
2004,THI,KS,THOMAS,SORG. PARTNERS,NK6673,2341,148,Irrigated,96,13,52,78
2004,GRD,KS,GREELEY,DSS,B60,2301,62,Dryland,106,14,52,67
2004,THI,KS,THOMAS,SORG. PARTNERS,NK6641,2342,146,Irrigated,94,15,55,80
2004,THI,KS,THOMAS,GOLDEN WORLD,GWX9064,2350,155,Irrigated,101,12,49,86
2004,THIT,KS,THOMAS,TX EXP,ATX631/RTX436,1986,119,Irrigated,90,17,47,93
2004,THIT,KS,THOMAS,TX EXP,ATX635/RTX436,1988,127,Irrigated,97,21,47,95
2004,THIT,KS,THOMAS,MMR GENETICS,Jowar 1,2143,88,Irrigated,67,18,45,94
2004,THIT,KS,THOMAS,MONSANTO,Asgrow Orbit,2216,126,Irrigated,96,13,52,81
2004,THIT,KS,THOMAS,MONSANTO,DKS44-41,2218,155,Irrigated,118,14,54,78
2004,THIT,KS,THOMAS,NC+,NC+7W92,2258,106,Irrigated,81,18,44,95
2004,THIT,KS,THOMAS,TX EXP,ATX631/RTX2917,2305,132,Irrigated,100,14,52,85
2004,THIT,KS,THOMAS,TX EXP,ATX2928/RTX437,2306,153,Irrigated,116,10,53,74
2004,THI,KS,THOMAS,SORG. PARTNERS,X420,2343,158,Irrigated,102,12,55,71
2004,HVD,KS,HARVEY,GARST,5750,2178,99,Dryland,100,15,58,58
2004,FNI,KS,FINNEY,DSS,B64,2302,100,Irrigated,84,13,60,53
2004,HVD,KS,HARVEY,MIDLAND,M-4758Y,2194,103,Dryland,104,14,55,65
2004,FNI,KS,FINNEY,FRONTIER,F-457E,2174,108,Irrigated,91,13,60,63
2004,FNI,KS,FINNEY,MIDWEST SEED,G 567,2181,135,Irrigated,114,13,59,57
2004,FNI,KS,FINNEY,ASGROW,A567,2221,113,Irrigated,96,13,60,59
2004,FNI,KS,FINNEY,DEKALB,DKS53-11,2222,127,Irrigated,107,13,60,59
2004,THIT,KS,THOMAS,DEKALB,DK52,2364,160,Irrigated,122,11,52,79
2004,RPI,KS,REPUBLIC,FONTANELLE,W-1000,2257,180,Irrigated,105,15,60,74
2004,THIT,KS,THOMAS,TX EXP,ATXARG-1/RTX2907,2365,93,Irrigated,71,13,53,82
2004,GRD,KS,GREELEY,DEKALB,DKS37-07,2277,67,Dryland,113,15,52,71
2004,RPI,KS,REPUBLIC,FONTANELLE,GE-5615,2273,180,Irrigated,105,14,61,71
2004,RPI,KS,REPUBLIC,FONTANELLE,GE-6715,2275,172,Irrigated,100,14,60,68
2004,RPI,KS,REPUBLIC,SORG. PARTNERS,NK7655,2287,164,Irrigated,96,14,60,71
2004,RPI,KS,REPUBLIC,CROPLAN GEN.,494,2331,171,Irrigated,100,14,60,69
2004,RPI,KS,REPUBLIC,GARST,EXP-N3360,2337,171,Irrigated,100,14,61,69
2004,RPI,KS,REPUBLIC,GARST,EXP-N3401,2338,163,Irrigated,95,14,61,71
2004,RPI,KS,REPUBLIC,SORG. PARTNERS,NK6673,2341,176,Irrigated,103,14,61,71
2004,RPI,KS,REPUBLIC,GOLDEN WORLD,GWX9064,2350,172,Irrigated,101,15,60,71
2004,THI,KS,THOMAS,ASGROW,A567,2221,165,Irrigated,107,17,56,86
2004,THI,KS,THOMAS,DEKALB,DKS53-11,2222,160,Irrigated,104,18,55,87
2004,THI,KS,THOMAS,CROPLAN GEN.,514,2226,174,Irrigated,113,13,55,78
2004,HVD,KS,HARVEY,MIDLAND,M-4748,2356,118,Dryland,119,15,56,65
2004,GRD,KS,GREELEY,SORG. PARTNERS,KS 585,1897,60,Dryland,101,16,52,76
2004,GRD,KS,GREELEY,SORG. PARTNERS,K35-Y5,1902,58,Dryland,98,14,54,68
2004,GRD,KS,GREELEY,PIONEER,87G57,1973,64,Dryland,108,14,55,66
2004,GRD,KS,GREELEY,SORG. PARTNERS,KS 310,2045,67,Dryland,114,14,56,68
2004,GRD,KS,GREELEY,TRIUMPH,TR 438,2075,76,Dryland,128,17,50,74
2004,GRD,KS,GREELEY,DEKALB,DKS36-00,2164,54,Dryland,91,15,51,68
2004,GRD,KS,GREELEY,CROPLAN GEN.,340,2171,66,Dryland,112,14,54,67
2004,GRD,KS,GREELEY,MIDWEST SEED,G 567,2181,37,Dryland,63,20,44,79
2004,GRD,KS,GREELEY,ASGROW,ORBIT,2216,29,Dryland,50,18,46,76
2004,GRD,KS,GREELEY,ASGROW,PULSAR,2219,58,Dryland,99,15,51,70
2004,GRD,KS,GREELEY,TRIUMPH,TR 460,2234,38,Dryland,65,18,47,76
2004,GRD,KS,GREELEY,SEED RESOURCE,SR 251,2242,57,Dryland,97,16,50,74
2004,GRD,KS,GREELEY,SEED RESOURCE,SR 255c,2243,62,Dryland,105,16,50,73
2004,GRD,KS,GREELEY,SORG. PARTNERS,1486,2259,62,Dryland,106,16,49,74
2004,GRD,KS,GREELEY,PIONEER,85G01,2265,75,Dryland,127,16,54,72
2004,GRD,KS,GREELEY,PRODUCERS,PH67,2268,54,Dryland,91,15,49,73
2004,GRD,KS,GREELEY,FONTANELLE,GE-5615,2273,51,Dryland,86,18,46,78
2004,GRD,KS,GREELEY,MYCOGEN,627,1871,61,Dryland,104,15,51,72
2004,GRI,KS,GREELEY,MIDWEST SEED,G 567,2181,95,Irrigated,87,18,50,98
2004,THD,KS,THOMAS,ASGROW,PULSAR,2219,53,Dryland,107,17,49,71
2004,GRI,KS,GREELEY,DEKALB,DKS53-11,2222,117,Irrigated,107,17,53,95
2004,LBD,KS,LABETTE,SORG. PARTNERS,NK6673,2341,130,Dryland,103,15,59,63
2004,RND,KS,RENO,FRONTIER,F-457E,2174,155,Dryland,108,14,61,68
2004,RND,KS,RENO,CROPLAN GEN.,414,2172,137,Dryland,96,14,60,62
2004,RND,KS,RENO,DEKALB,DKS36-00,2164,122,Dryland,85,14,60,65
2004,RND,KS,RENO,PIONEER,84Y00,2160,149,Dryland,104,14,60,72
2004,RND,KS,RENO,DEKALB,DKS54-00,2112,161,Dryland,112,14,59,70
2004,RND,KS,RENO,FRONTIER,F-303C,2106,129,Dryland,90,14,60,65
2004,RND,KS,RENO,FRONTIER,F-222E,2073,49,Dryland,34,22,53,61
2004,RND,KS,RENO,GARST,5440,2051,153,Dryland,106,14,60,67
2004,RND,KS,RENO,ASGROW,A459,2030,137,Dryland,95,14,60,67
2004,RND,KS,RENO,PIONEER,84G62,2008,177,Dryland,123,14,60,70
2004,RND,KS,RENO,ADVANCED GENETICS,A 115C,1918,136,Dryland,94,14,60,66
2004,RND,KS,RENO,ASGROW,A571,1910,151,Dryland,105,14,59,71
2004,RLD,KS,RILEY,TAYLOR,T-37GS,2360,136,Dryland,88,14,59,65
2004,RND,KS,RENO,GARST,5750,2178,142,Dryland,99,13,59,61
2004,RND,KS,RENO,TRIUMPH,TR 459,1762,148,Dryland,103,14,61,69
2004,RNI,KS,RENO,MIDLAND,M-902W,2358,204,Irrigated,105,16,60,72
2004,RNI,KS,RENO,MIDLAND,M-4748,2356,188,Irrigated,97,14,61,65
2004,RNI,KS,RENO,DYNA-GRO,71F90,2348,209,Irrigated,107,15,60,71
2004,RNI,KS,RENO,DYNA-GRO,DGX-1781,2347,188,Irrigated,96,14,61,69
2004,RNI,KS,RENO,SORG. PARTNERS,X420,2343,177,Irrigated,91,14,61,64
2004,RNI,KS,RENO,SORG. PARTNERS,NK6673,2341,184,Irrigated,94,15,59,66
2004,RNI,KS,RENO,GARST,EXP-N3360,2337,195,Irrigated,100,15,61,66
2004,RNI,KS,RENO,CROPLAN GEN.,494,2331,187,Irrigated,96,14,61,66
2004,RNI,KS,RENO,SORG. PARTNERS,NK7655,2287,199,Irrigated,102,14,60,67
2004,RNI,KS,RENO,SORG. PARTNERS,NK5418,2285,169,Irrigated,86,14,60,64
2004,RNI,KS,RENO,FONTANELLE,GE-5615,2273,208,Irrigated,107,14,60,67
2004,RND,KS,RENO,SORG. PARTNERS,KS 585,1897,144,Dryland,100,13,62,63
2004,RND,KS,RENO,SORG. PARTNERS,K73-J6,1904,142,Dryland,99,14,59,71
2004,LBD,KS,LABETTE,GOLDEN ACRES,X-2944,2335,140,Dryland,111,14,58,65
2004,RLD,KS,RILEY,GARST,EXP-N3401,2338,165,Dryland,106,15,59,68
2004,RLD,KS,RILEY,ASGROW,A567,2221,183,Dryland,118,16,59,71
2004,NMD,KS,NEMAHA,ASGROW,A567,2221,205,Dryland,119,11,61,78
2004,LBD,KS,LABETTE,GOLDEN ACRES,3827,2334,119,Dryland,95,14,60,64
2004,RLD,KS,RILEY,ASGROW,ORBIT,2216,131,Dryland,85,15,60,69
2004,RLD,KS,RILEY,DEKALB,DKS44-41,2218,144,Dryland,93,15,59,72
2004,CHD,KS,Unknown,DEKALB,DKS44-41,2218,132,Dryland,87,15,58,71
2004,CHD,KS,Unknown,DEKALB,DKS42-20,2217,139,Dryland,93,15,57,66
2004,CHD,KS,Unknown,ASGROW,ORBIT,2216,110,Dryland,73,15,57,69
2004,CHD,KS,Unknown,MIDWEST SEED,G 567,2181,144,Dryland,95,17,56,70
2004,CHD,KS,Unknown,DEKALB,DKS54-00,2112,167,Dryland,111,15,56,68
2004,CHD,KS,Unknown,PIONEER,84G62,2008,175,Dryland,116,15,59,70
2004,CHD,KS,Unknown,ASGROW,A571,1910,161,Dryland,107,15,56,70
2004,CHD,KS,Unknown,SORG. PARTNERS,K73-J6,1904,160,Dryland,106,14,56,69
2004,CHD,KS,Unknown,SORG. PARTNERS,KS 585,1897,142,Dryland,95,16,59,63
2004,RLD,KS,RILEY,TAYLOR,T-36GS,2359,162,Dryland,104,14,59,69
2004,RLD,KS,RILEY,DYNA-GRO,DGX-1755,2346,153,Dryland,99,16,58,70
2004,RLD,KS,RILEY,SORG. PARTNERS,NK6641,2342,139,Dryland,90,15,59,66
2004,RLD,KS,RILEY,DEKALB,DKS42-20,2217,149,Dryland,96,15,59,65
2004,RLD,KS,RILEY,SORG. PARTNERS,NK6673,2341,152,Dryland,98,15,58,67
2004,RLD,KS,RILEY,GARST,EXP-N3360,2337,156,Dryland,101,16,59,66
2004,RLD,KS,RILEY,SORG. PARTNERS,NK7655,2287,156,Dryland,100,15,58,70
2004,RLD,KS,RILEY,SORG. PARTNERS,NK5418,2285,131,Dryland,84,14,60,64
2004,RLD,KS,RILEY,DYNA-GRO,DGX-1765,2284,150,Dryland,96,15,57,73
2004,RLD,KS,RILEY,DYNA-GRO,DGX-1763,2283,154,Dryland,100,15,58,69
2004,RLD,KS,RILEY,DYNA-GRO,DGX-1753,2281,160,Dryland,103,15,57,71
2004,RLD,KS,RILEY,DYNA-GRO,DGX-1738,2280,134,Dryland,86,15,58,66
2004,RLD,KS,RILEY,PIONEER,85G01,2265,157,Dryland,101,14,59,65
2004,RLD,KS,RILEY,PIONEER,84G50,2264,165,Dryland,107,16,58,66
2004,RLD,KS,RILEY,KAYSTAR,KS-505,2228,158,Dryland,102,14,59,68
2004,RLD,KS,RILEY,DEKALB,DKS53-11,2222,190,Dryland,123,16,60,72
2004,RNI,KS,RENO,MYCOGEN,1G858,2271,209,Irrigated,107,15,61,71
2004,RND,KS,RENO,MIDWEST SEED,G 567,2181,148,Dryland,103,14,61,69
2004,RND,KS,RENO,ASGROW,ORBIT,2216,119,Dryland,83,14,59,69
2004,RPI,KS,REPUBLIC,SORG. PARTNERS,K73-J6,1904,175,Irrigated,103,15,61,73
2004,FRD,KS,FRANKLIN,MIDWEST SEED,G 567,2181,93,Dryland,98,17,56,76
2004,FRD,KS,FRANKLIN,GARST,5750,2178,83,Dryland,88,16,56,71
2004,FRD,KS,FRANKLIN,DEKALB,DKS54-00,2112,95,Dryland,101,17,56,73
2004,FRD,KS,FRANKLIN,PIONEER,84G62,2008,112,Dryland,119,16,58,74
2004,FRD,KS,FRANKLIN,ASGROW,A571,1910,97,Dryland,102,15,57,77
2004,FRD,KS,FRANKLIN,SORG. PARTNERS,K73-J6,1904,83,Dryland,88,15,55,77
2004,FRD,KS,FRANKLIN,SORG. PARTNERS,KS 585,1897,95,Dryland,100,16,58,71
2004,LBDD,KS,LABETTE,SORG. PARTNERS,X420,2343,59,Dryland,113,21,57,62
2004,FRD,KS,FRANKLIN,ASGROW,A567,2221,104,Dryland,110,17,58,73
2004,LBDD,KS,LABETTE,GOLDEN WORLD,GW 3406,2293,36,Dryland,68,14,55,61
2004,LBDD,KS,LABETTE,SORG. PARTNERS,251,2261,51,Dryland,98,11,58,56
2004,LBDD,KS,LABETTE,DEKALB,DKS29-28,2260,70,Dryland,133,16,57,58
2004,LBDD,KS,LABETTE,SORG. PARTNERS,1486,2259,26,Dryland,50,18,55,63
2004,LBDD,KS,LABETTE,SORG. PARTNERS,KS 310,2045,56,Dryland,106,13,57,53
2004,LBDD,KS,LABETTE,ADVANCED GENETICS,A 115C,1918,34,Dryland,65,26,51,64
2004,LBDD,KS,LABETTE,SORG. PARTNERS,K35-Y5,1902,60,Dryland,115,17,57,59
2004,LBD,KS,LABETTE,TRIUMPH,TR 442,2362,110,Dryland,88,13,59,63
2004,LBD,KS,LABETTE,NC+,7R34,2361,129,Dryland,102,14,60,64
2004,LBD,KS,LABETTE,ADVANCED GENETICS,A 137,2355,117,Dryland,93,15,60,67
2004,RNI,KS,RENO,MIDLAND,M-4665,2233,180,Irrigated,92,14,60,64
2004,LBD,KS,LABETTE,ADVANCED GENETICS,A 121,2354,114,Dryland,91,15,58,67
2004,LBD,KS,LABETTE,SORG. PARTNERS,NK6641,2342,119,Dryland,95,14,59,63
2004,LBDD,KS,LABETTE,ASGROW,REWARD,2278,75,Dryland,143,15,56,55
2004,FRD,KS,FRANKLIN,DEKALB,DKS53-11,2222,95,Dryland,100,17,58,78
2004,LBDD,KS,LABETTE,ADVANCED GENETICS,A 110,2353,61,Dryland,116,19,55,62
2004,FRD,KS,FRANKLIN,PIONEER,85G01,2265,91,Dryland,96,16,57,69
2004,FRD,KS,FRANKLIN,PIONEER,84G50,2264,93,Dryland,98,16,60,72
2004,RNI,KS,RENO,DEKALB,DKS53-11,2222,206,Irrigated,106,15,61,69
2004,RNI,KS,RENO,FRONTIER,F-457E,2174,195,Irrigated,100,14,61,67
2004,FRD,KS,FRANKLIN,MIDLAND,M-4758Y,2194,88,Dryland,93,15,56,76
2004,RPI,KS,REPUBLIC,MYCOGEN,697,2018,158,Irrigated,93,14,60,73
2004,FRD,KS,FRANKLIN,ASGROW,ORBIT,2216,73,Dryland,77,15,57,73
2004,FRD,KS,FRANKLIN,DEKALB,DKS44-41,2218,89,Dryland,95,15,58,75
2004,LBD,KS,LABETTE,GOLDEN ACRES,X-2952,2336,121,Dryland,96,15,58,65
2004,RPI,KS,REPUBLIC,SORG. PARTNERS,KS 585,1897,173,Irrigated,101,14,61,68
2004,RPI,KS,REPUBLIC,TRIUMPH,TR 481,1857,174,Irrigated,101,15,61,71
2004,RND,KS,RENO,MIDLAND,M-4748,2356,145,Dryland,101,14,60,68
2004,RND,KS,RENO,ADVANCED GENETICS,A 121,2354,147,Dryland,102,14,60,69
2004,RND,KS,RENO,DYNA-GRO,DGX-1755,2346,146,Dryland,102,14,59,69
2004,RND,KS,RENO,SORG. PARTNERS,X420,2343,142,Dryland,99,14,61,62
2004,RND,KS,RENO,SORG. PARTNERS,NK6641,2342,138,Dryland,96,14,58,67
2004,RND,KS,RENO,GARST,EXP-N3401,2338,159,Dryland,110,14,60,70
2004,RND,KS,RENO,GARST,EXP-N3360,2337,139,Dryland,97,15,60,68
2004,RND,KS,RENO,SORG. PARTNERS,NK7655,2287,146,Dryland,101,13,59,71
2004,RND,KS,RENO,MIDLAND,M-4758Y,2194,141,Dryland,98,14,60,67
2004,RND,KS,RENO,SORG. PARTNERS,NK5418,2285,130,Dryland,91,13,59,63
2004,RND,KS,RENO,DYNA-GRO,DGX-1763,2283,154,Dryland,107,14,59,67
2004,RND,KS,RENO,DYNA-GRO,DGX-1753,2281,150,Dryland,105,14,59,68
2004,RND,KS,RENO,DYNA-GRO,DGX-1738,2280,140,Dryland,97,14,59,65
2004,RND,KS,RENO,DEKALB,DKS37-07,2277,153,Dryland,106,14,61,64
2004,RND,KS,RENO,PIONEER,85G01,2265,156,Dryland,108,14,59,64
2004,RND,KS,RENO,TRIUMPH,TR 460,2234,144,Dryland,100,14,61,67
2004,RND,KS,RENO,MIDLAND,M-4665,2233,140,Dryland,97,13,59,63
2004,RND,KS,RENO,CROPLAN GEN.,514,2226,161,Dryland,112,14,61,69
2004,RND,KS,RENO,DEKALB,DKS53-11,2222,161,Dryland,112,16,58,71
2004,RND,KS,RENO,ASGROW,A567,2221,160,Dryland,111,15,60,69
2004,RND,KS,RENO,ASGROW,PULSAR,2219,130,Dryland,91,14,60,64
2004,RND,KS,RENO,DEKALB,DKS42-20,2217,149,Dryland,104,14,60,65
2004,RND,KS,RENO,DYNA-GRO,DGX-1765,2284,146,Dryland,102,13,58,72
2004,RNI,KS,RENO,PIONEER,85G01,2265,208,Irrigated,107,13,60,66
2004,RND,KS,RENO,DEKALB,DKS44-41,2218,129,Dryland,89,14,58,69
2004,RNI,KS,RENO,CROPLAN GEN.,514,2226,202,Irrigated,103,14,61,68
2004,FRD,KS,FRANKLIN,DEKALB,DKS42-20,2217,91,Dryland,96,15,57,71
2004,NMD,KS,NEMAHA,SORG. PARTNERS,KS 585,1897,174,Dryland,101,11,62,73
2004,NMD,KS,NEMAHA,SORG. PARTNERS,K73-J6,1904,176,Dryland,102,10,61,78
2004,NMD,KS,NEMAHA,ASGROW,A571,1910,184,Dryland,106,10,60,80
2004,GRI,KS,GREELEY,SEED RESOURCE,SR 510,2330,95,Irrigated,87,17,50,99
2004,GRI,KS,GREELEY,PRODUCERS,PH68,2339,98,Irrigated,90,16,54,92
